ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Event;Medal
13196;Bruno Flavien Bongongo;M;23.0;;69.0;Central African Republic;CAF;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
13332;Manut Boonjumnong;M;24.0;173.0;64.0;Thailand;THA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Welterweight;Gold
13332;Manut Boonjumnong;M;28.0;173.0;64.0;Thailand;THA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;Silver
13333;"Manon ""Non"" Boonjumnong";M;26.0;183.0;69.0;Thailand;THA;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
13467;Michel de Souza Borges;M;25.0;182.0;81.0;Brazil;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
13896;Rachid Bouaita;M;25.0;169.0;54.0;France;FRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
13953;Redouane Bouchtouk;M;27.0;165.0;48.0;Morocco;MAR;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
13953;Redouane Bouchtouk;M;31.0;165.0;48.0;Morocco;MAR;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
14050;Chouaib Bouloudinats;M;25.0;183.0;91.0;Algeria;ALG;2012 Summer;2012;Summer;London;Boxing Men's Heavyweight;
14050;Chouaib Bouloudinats;M;29.0;183.0;91.0;Algeria;ALG;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;
14220;Malik Bouziane;M;26.0;170.0;54.0;Algeria;ALG;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
14336;Luke Boyd;M;21.0;160.0;54.0;Australia;AUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
14551;Samir Brahimi;M;22.0;170.0;;Algeria;ALG;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
14795;Osmar Bravo Amador;M;27.0;180.0;81.0;Nicaragua;NCA;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
14827;Dominic Angelo Breazeale;M;26.0;201.0;116.0;United States;USA;2012 Summer;2012;Summer;London;Boxing Men's Super-Heavyweight;
15117;Romeo Brin;M;27.0;170.0;64.0;Philippines;PHI;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
15117;Romeo Brin;M;31.0;170.0;64.0;Philippines;PHI;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Welterweight;
15201;Daniel Eduardo Brizuela;M;18.0;170.0;57.0;Argentina;ARG;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
15228;Calvin Vance Brock;M;25.0;185.0;101.0;United States;USA;2000 Summer;2000;Summer;Sydney;Boxing Men's Super-Heavyweight;
15614;Marcus Browne;M;21.0;188.0;81.0;United States;USA;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
15794;Joel Brunker;M;18.0;171.0;54.0;Australia;AUS;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
15967;Joshua Buatsi;M;23.0;185.0;81.0;Great Britain;GBR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;Bronze
16201;Konstantin Buga;M;23.0;181.0;77.0;Germany;GER;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
16285;Mandy Marie Brigitte Bujold;F;29.0;160.0;51.0;Canada;CAN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Flyweight;
16427;Leonard Bundu;M;25.0;170.0;67.0;Italy;ITA;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
16891;Chatchai Butdee;M;27.0;166.0;52.0;Thailand;THA;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
16891;Chatchai Butdee;M;31.0;166.0;52.0;Thailand;THA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
16943;Mykola Valeriyovych Butsenko;M;25.0;170.0;56.0;Ukraine;UKR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
17015;Hastings Bwalya;M;23.0;168.0;64.0;Zambia;ZAM;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
17025;Byambyn Tvshinbat;M;25.0;174.0;69.0;Mongolia;MGL;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
17025;Byambyn Tvshinbat;M;29.0;174.0;69.0;Mongolia;MGL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
17068;Sergey Sergeyevich Bykovsky;M;28.0;174.0;63.0;Belarus;BLR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
17072;Atheyna Bylon;F;27.0;175.0;75.0;Panama;PAN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Middleweight;
17397;Francisco Manuel Caldern Espitia;M;29.0;174.0;67.0;Colombia;COL;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
17400;Ivn Caldern Marrero;M;25.0;153.0;48.0;Puerto Rico;PUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
17433;Patricio Rubn Calero Zamora;M;27.0;155.0;48.0;Ecuador;ECU;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
17589;Christopher Camat;M;24.0;175.0;75.0;Philippines;PHI;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
17656;Roberto Cammarelle;M;24.0;190.0;101.5;Italy;ITA;2004 Summer;2004;Summer;Athina;Boxing Men's Super-Heavyweight;Bronze
17656;Roberto Cammarelle;M;28.0;190.0;101.5;Italy;ITA;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;Gold
17656;Roberto Cammarelle;M;31.0;190.0;101.5;Italy;ITA;2012 Summer;2012;Summer;London;Boxing Men's Super-Heavyweight;Silver
17732;Luke Campbell;M;24.0;175.0;;Great Britain;GBR;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;Gold
18066;Manuel Fabrizio Cappai;M;19.0;168.0;49.0;Italy;ITA;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
18066;Manuel Fabrizio Cappai;M;23.0;168.0;49.0;Italy;ITA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
18384;Samuel Carmona Heredia;M;20.0;162.0;49.0;Spain;ESP;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
18533;Mariano Natalio Carrera;M;20.0;182.0;75.0;Argentina;ARG;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
18557;Juan Carlos Carrillo Palacio;M;23.0;184.0;81.0;Colombia;COL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
18701;Paulo Santos Carvalho;M;22.0;165.0;48.0;Brazil;BRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
18878;Ral Castaeda;M;21.0;156.0;48.0;Mexico;MEX;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
18949;Gilbert Lenin Castillo Rivera;M;19.0;155.0;69.0;Dominican Republic;DOM;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
18955;Julio Csar Castillo Torres;M;24.0;183.0;91.0;Ecuador;ECU;2012 Summer;2012;Summer;London;Boxing Men's Heavyweight;
18955;Julio Csar Castillo Torres;M;28.0;183.0;91.0;Ecuador;ECU;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;
18956;Junior Castillo Martnez;M;26.0;178.0;;Dominican Republic;DOM;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
19027;Vctor Hugo Castro;M;25.0;170.0;63.0;Argentina;ARG;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
19052;Adnan ati;M;21.0;180.0;71.0;Germany;GER;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
19320;Mariusz Cendrowski;M;22.0;177.0;63.0;Poland;POL;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
19392;Nehomar Andrs Cermeo;M;21.0;168.0;54.0;Venezuela;VEN;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
19483;Dennis Villy Ceylan;M;23.0;175.0;;Denmark;DEN;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
19489;Vladimir Ch'ant'uria;M;22.0;186.0;91.0;Georgia;GEO;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;Bronze
19536;Abdelkader Chadi;M;21.0;175.0;60.0;Algeria;ALG;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
19536;Abdelkader Chadi;M;25.0;175.0;60.0;Algeria;ALG;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
19536;Abdelkader Chadi;M;29.0;175.0;60.0;Algeria;ALG;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
19557;Ruslan Shamilovich Chagayev;M;21.0;179.0;91.0;Uzbekistan;UZB;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;
19580;Rakhim Ruslanovich Chakhkiyev;M;25.0;183.0;91.0;Russia;RUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;Gold
19585;Hassen Al-Chaktami;M;27.0;180.0;91.0;Tunisia;TUN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;
19656;Simeon Chamov;M;25.0;180.0;69.0;Bulgaria;BUL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
19744;Jackson Chanet;M;22.0;173.0;91.0;France;FRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;
19983;Kamel Chater;M;28.0;175.0;67.0;Tunisia;TUN;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
20006;Jackson van Tonder Chauke;M;23.0;165.0;51.0;South Africa;RSA;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
20085;Artyom Nikolayevich Chebotaryov;M;27.0;184.0;75.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
20246;Chen Nien-Chin;F;19.0;169.0;75.0;Chinese Taipei;TPE;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Middleweight;
20275;Chen Tongzhou;M;24.0;180.0;60.0;China;CHN;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
20442;Walid Cherif;M;26.0;162.0;51.0;Tunisia;TUN;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
20442;Walid Cherif;M;30.0;162.0;51.0;Tunisia;TUN;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
20667;Ellis Chibuye;M;20.0;175.0;69.0;Zambia;ZAM;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
20667;Ellis Chibuye;M;24.0;175.0;69.0;Zambia;ZAM;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
20692;Jennifer Dugwen Chieng;F;30.0;161.0;60.0;Federated States of Micronesia;FSM;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Lightweight;
20709;Jaoid Chiguer;M;22.0;178.0;69.0;France;FRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
20862;Shafiq Chitou;M;27.0;168.0;60.0;Benin;BEN;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
20890;Cassius Chiyanika;M;24.0;168.0;53.0;Zambia;ZAM;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
20899;Zdenk Chldek;M;22.0;169.0;64.0;Czech Republic;CZE;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
20939;Taoufik Chobba;M;21.0;154.0;60.0;Tunisia;TUN;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
21000;Choi Gi-Su;M;30.0;177.0;80.0;South Korea;KOR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
21119;Angkhan Chomphuphuang;M;27.0;175.0;75.0;Thailand;THA;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
21136;Gilbert Choombe;M;20.0;160.0;69.0;Zambia;ZAM;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
21147;Mavzuna Chorieva;F;19.0;160.0;60.0;Tajikistan;TJK;2012 Summer;2012;Summer;London;Boxing Women's Lightweight;Bronze
21477;Heorhiy Oleksandrovych Chyhaiev;M;24.0;161.0;48.0;Ukraine;UKR;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
21596;Somchai Cimlum;M;24.0;179.0;73.0;Thailand;THA;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
21617;Jeyvier Jess Cintrn Ocasio;M;17.0;171.0;52.0;Puerto Rico;PUR;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
21617;Jeyvier Jess Cintrn Ocasio;M;21.0;171.0;52.0;Puerto Rico;PUR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
21700;Souleymane Diop Cissokho;M;25.0;179.0;69.0;France;FRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;Bronze
21743;Merven Clair;M;23.0;178.0;75.0;Mauritius;MRI;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
21957;Custio Clayton;M;24.0;175.0;69.0;Canada;CAN;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
21961;Laurent Clayton, Jr.;M;26.0;196.0;127.0;United States Virgin Islands;ISV;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;
22102;Cavid lbiyev;M;24.0;170.0;56.0;Azerbaijan;AZE;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
22385;Louis Richarno Colin;M;21.0;180.0;64.0;Mauritius;MRI;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
22385;Louis Richarno Colin;M;25.0;180.0;64.0;Mauritius;MRI;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
22407;Enrique Collazo Pelaiz;M;23.0;;;Puerto Rico;PUR;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
22464;Henry Collins;M;23.0;178.0;63.0;Australia;AUS;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
22620;Cleiton Conceio;M;20.0;183.0;75.0;Brazil;BRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
22623;Robson Donato Conceio;M;19.0;171.0;57.0;Brazil;BRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
22623;Robson Donato Conceio;M;23.0;171.0;57.0;Brazil;BRA;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
22623;Robson Donato Conceio;M;27.0;171.0;57.0;Brazil;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;Gold
22673;Michael John Conlan;M;20.0;170.0;56.0;Ireland;IRL;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;Bronze
22673;Michael John Conlan;M;24.0;170.0;56.0;Ireland;IRL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
22829;Charles Albert Shone Conwell;M;18.0;175.0;75.0;United States;USA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
23045;"Joseph ""Joe"" Cordina";M;24.0;175.0;61.0;Great Britain;GBR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
23167;Emilio Correa Bayeaux;M;22.0;180.0;75.0;Cuba;CUB;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;Silver
23396;Miguel ngel Cotto Vzquez;M;19.0;170.0;63.0;Puerto Rico;PUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
23595;Shawn Terry Cox;M;25.0;184.0;81.0;Barbados;BAR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
23653;Dante Mario Craig;M;22.0;180.0;67.0;United States;USA;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
24045;Jos Leonardo Cruz Lazo;M;24.0;170.0;60.0;Colombia;COL;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
24053;Orlando Ivn Cruz Torres;M;19.0;163.0;54.0;Puerto Rico;PUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
24253;Jack Robert Culcay Keth;M;22.0;172.0;69.0;Germany;GER;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
24740;Washington Lus da Silva;M;28.0;180.0;81.0;Brazil;BRA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
24740;Washington Lus da Silva;M;32.0;180.0;81.0;Brazil;BRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
24952;Detelin Stefanov Dalakliev;M;21.0;170.0;54.0;Bulgaria;BUL;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
24952;Detelin Stefanov Dalakliev;M;29.0;170.0;54.0;Bulgaria;BUL;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
25243;Hovhannes Danielyan;M;21.0;163.0;50.0;Armenia;ARM;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
25317;Serhiy Petrovych Danylchenko;M;26.0;162.0;54.0;Ukraine;UKR;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;Bronze
25360;"Vakhtang ""Vic"" Darchinyan";M;24.0;162.0;51.0;Armenia;ARM;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
25396;Abdelali Darra;M;22.0;;49.0;Morocco;MAR;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
25414;Ihab Mahmud Darwish Almatbouli;M;26.0;;;Jordan;JOR;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
26010;Myke Michel Ribeiro de Carvalho;M;20.0;182.0;69.0;Brazil;BRA;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
26010;Myke Michel Ribeiro de Carvalho;M;24.0;182.0;69.0;Brazil;BRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
26010;Myke Michel Ribeiro de Carvalho;M;28.0;182.0;69.0;Brazil;BRA;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
26182;"Alexander ""Alex"" De Jess";M;21.0;176.0;60.0;Puerto Rico;PUR;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
26193;Robenlson Vieira de Jesus;M;20.0;166.0;56.0;Brazil;BRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
26193;Robenlson Vieira de Jesus;M;24.0;166.0;56.0;Brazil;BRA;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
26193;Robenlson Vieira de Jesus;M;28.0;166.0;56.0;Brazil;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
26281;Jos Kelvin de la Nieve Linares;M;21.0;163.0;48.0;Spain;ESP;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
26281;Jos Kelvin de la Nieve Linares;M;25.0;163.0;48.0;Spain;ESP;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
26387;Leonel de los Santos Nez;M;21.0;170.0;52.0;Dominican Republic;DOM;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
26432;Alessandro de Matos;M;23.0;169.0;64.0;Brazil;BRA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Welterweight;
26954;"Jos Anastacio ""Ded"" de Albuquerque";M;24.0;160.0;48.0;Brazil;BRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
26996;James Frederick DeGale;M;22.0;183.0;76.0;Great Britain;GBR;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;Gold
27280;Lindolfo Delgado Garza;M;21.0;174.0;60.0;Mexico;MEX;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
27285;Marlo Delgado Suarez;M;19.0;184.0;75.0;Ecuador;ECU;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
27285;Marlo Delgado Suarez;M;23.0;184.0;75.0;Ecuador;ECU;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
27489;Ali Eren Demirezen;M;26.0;189.0;91.0;Turkey;TUR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;
27704;Serhiy V'iacheslavovych Derevyanchenko;M;22.0;175.0;75.0;Ukraine;UKR;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
27835;Yordani Despaigne Herrera;M;24.0;184.0;75.0;Cuba;CUB;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
28066;Ciro Fabio Di Corcia;M;24.0;175.0;71.0;Italy;ITA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
28103;Michele Di Rocco;M;22.0;172.0;64.0;Italy;ITA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Welterweight;
28107;Alessio Di Savino;M;24.0;170.0;57.0;Italy;ITA;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
28135;Adrian Diaconu;M;22.0;175.0;75.0;Romania;ROU;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
28242;Flix Manuel Daz Guzmn;M;20.0;165.0;66.0;Dominican Republic;DOM;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
28242;Flix Manuel Daz Guzmn;M;24.0;165.0;66.0;Dominican Republic;DOM;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;Gold
28305;Joseph Pedroza Diaz, Jr.;M;19.0;168.0;56.0;United States;USA;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
28529;Mukhtarkhan Koblanbekovich Dildabekov;M;24.0;190.0;97.0;Kazakhstan;KAZ;2000 Summer;2000;Summer;Sydney;Boxing Men's Super-Heavyweight;Silver
28529;Mukhtarkhan Koblanbekovich Dildabekov;M;28.0;190.0;97.0;Kazakhstan;KAZ;2004 Summer;2004;Summer;Athina;Boxing Men's Super-Heavyweight;
28668;Ngangim Dingko Singh;M;21.0;;;India;IND;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
28745;Andre Dirrell;M;21.0;185.0;74.0;United States;USA;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;Bronze
28846;Vedran ipalo;M;26.0;193.0;88.0;Croatia;CRO;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;
28862;Khdafi Djelkhir;M;20.0;164.0;57.0;France;FRA;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
28862;Khdafi Djelkhir;M;24.0;164.0;57.0;France;FRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;Silver
28984;Mihai Bogdan Dobrescu;M;23.0;168.0;48.0;Romania;ROU;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
29092;Isaac Dogboe;M;17.0;167.0;56.0;Ghana;GHA;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
29173;Mikhail Viktorovich Dolgolevets;M;22.0;185.0;81.0;Belarus;BLR;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
29173;Mikhail Viktorovich Dolgolevets;M;26.0;185.0;81.0;Belarus;BLR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
29367;Dong Cheng;F;25.0;177.0;60.0;China;CHN;2012 Summer;2012;Summer;London;Boxing Women's Lightweight;
29389;Tolyashboy Doniyorov;M;23.0;166.0;51.0;Uzbekistan;UZB;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
29389;Tolyashboy Doniyorov;M;27.0;166.0;51.0;Uzbekistan;UZB;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
29410;Steven Gerard Donnelly;M;27.0;180.0;69.0;Ireland;IRL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
29508;Dorjnyambuugiin Otgondalai;M;28.0;170.0;60.0;Mongolia;MGL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;Bronze
29631;Sheral Dostiev;M;19.0;164.0;52.0;Tajikistan;TJK;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
29631;Sheral Dostiev;M;23.0;164.0;52.0;Tajikistan;TJK;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
29639;Serhiy Mykolaiovych Dotsenko;M;21.0;174.0;67.0;Ukraine;UKR;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;Silver
29763;John Dovi;M;27.0;181.0;81.0;France;FRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
29934;Boko Drakovi;M;25.0;186.0;81.0;Montenegro;MNE;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
29978;Aleksandar Drenovak;M;28.0;182.0;75.0;Serbia;SRB;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
30615;Vitaly Vladimirovich Dunaytsev;M;24.0;174.0;64.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;Bronze
30826;Riaz Durgahed;M;23.0;164.0;54.0;Mauritius;MRI;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
30844;Olanrewaju Durodola;M;27.0;192.0;91.0;Nigeria;NGR;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;
30884;Hasanboy Dusmatov;M;23.0;156.0;49.0;Uzbekistan;UZB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;Gold
31041;Ivan Fyodorovich Dychko;M;21.0;205.0;91.0;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Boxing Men's Super-Heavyweight;Bronze
31041;Ivan Fyodorovich Dychko;M;25.0;205.0;91.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;Bronze
31094;Prince Octopus Dzanie;M;23.0;172.0;57.0;Ghana;GHA;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
31104;Galib Musayevich Dzhafarov;M;26.0;165.0;57.0;Kazakhstan;KAZ;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
31104;Galib Musayevich Dzhafarov;M;30.0;165.0;57.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
31108;Bakhodir Dzhalolov;M;22.0;198.0;100.0;Uzbekistan;UZB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;
31109;Kamil Aliyevich Dzhamaludinov;M;21.0;167.0;57.0;Russia;RUS;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;Bronze
31545;"Kenneth ""Kenny"" Egan";M;26.0;187.0;81.0;Ireland;IRL;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;Silver
31824;Seluk Eker;M;20.0;163.0;52.0;Turkey;TUR;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
31824;Seluk Eker;M;24.0;163.0;52.0;Turkey;TUR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
31870;Isaac Ekpo;M;21.0;182.0;81.0;Nigeria;NGR;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
32007;Rachid El-Haddak;M;30.0;198.0;91.0;Morocco;MAR;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;
32086;Yahia El-Mekachari;M;22.0;176.0;;Tunisia;TUN;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
